OppRk,Opponent,Result,Effect,Status,PctOfRanking,Date,Event,Win,Pts,OppPts,GameScore,PtDiff,OpponentRating,TeamRatingPostgame,GameValue,TeamRatingPregame,GameValueUsed,RatingsImpact,Team,GameNum,TeamPOPS
1,Brown,Loss 11-13,-3.01,Counts,0.0493,2022-02-05,Warm Up 2022,0,11,13,-228.84,-2,2209.79,2042.14,1980.95,2045.15,1980.95,97.66083499999999,Brigham Young,13,0.4583333333333333
69,Virginia Tech,Win 13-8,-11.04,Counts,0.0493,2022-02-05,Warm Up 2022,1,13,8,496.16,5,1329.97,2050.16,1826.13,2061.2,1826.13,90.028209,Brigham Young,14,0.6190476190476191
208,Nevada-Reno,Win 11-1,0,Ignored,0,2022-03-12,Big Sky Brawl,1,11,1,600,10,722.46,2039.12,1322.46,2039.12,0,0,Brigham Young,15,0.9166666666666666
45,Utah,Win 11-5,3.04,Counts,0.0604,2022-03-12,Big Sky Brawl,1,11,5,600,6,1486.48,2036.08,2086.48,2033.04,2086.48,126.023392,Brigham Young,16,0.6875
166,Northern Arizona,Win 11-2,0,Ignored,0,2022-03-12,Big Sky Brawl,1,11,2,600,9,897.05,2039.12,1497.05,2039.12,0,0,Brigham Young,17,0.8461538461538461
178,Montana State,Win 11-5,-38.58,Counts,0.0604,2022-03-12,Big Sky Brawl,1,11,5,600,6,838.48,2077.7,1438.48,2116.2799999999997,1438.48,86.884192,Brigham Young,18,0.6875
22,Carleton College,Win 13-6,17.51,Counts,0.0697,2022-03-18,Missouri Loves Company MLC,1,13,6,600,7,1672.93,2021.61,2272.9300000000003,2004.1,2272.9300000000003,158.423221,Brigham Young,19,0.6842105263157895
13,Minnesota,Win 13-6,29.61,Counts,0.0697,2022-03-19,Missouri Loves Company MLC,1,13,6,600,7,1834.48,2009.51,2434.48,1979.9,2434.48,169.683256,Brigham Young,20,0.6842105263157895
40,Colorado State,Win 13-8,-2.5,Counts,0.0697,2022-03-19,Missouri Loves Company MLC,1,13,8,496.16,5,1509.55,2041.62,2005.71,2044.12,2005.71,139.797987,Brigham Young,21,0.6190476190476191
49,Illinois,Win 13-5,1.28,Counts,0.0697,2022-03-19,Missouri Loves Company MLC,1,13,5,600,8,1456.25,2037.84,2056.25,2036.56,2056.25,143.320625,Brigham Young,22,0.7222222222222222
9,Vermont,Win 13-7,31.41,Counts,0.0697,2022-03-19,Missouri Loves Company MLC,1,13,7,557.53,6,1901.02,2007.71,2458.55,1976.3,2458.55,171.360935,Brigham Young,23,0.65
4,Brigham Young,Loss 7-13,-11.63,Counts,0.022000000000000002,2022-02-05,Warm Up 2022,0,7,13,-557.53,-6,2039.12,2010.85,1481.59,2022.48,1481.59,32.59498,Pittsburgh,1,0.35
47,Florida,Win 13-11,-6.59,Counts,0.022000000000000002,2022-02-05,Warm Up 2022,1,13,11,228.84,2,1476.89,2005.81,1705.73,2012.3999999999999,1705.73,37.52606,Pittsburgh,2,0.5416666666666666
158,South Florida,Win 13-5,0,Ignored,0,2022-02-05,Warm Up 2022,1,13,5,600,8,917.32,1999.22,1517.3200000000002,1999.22,0,0,Pittsburgh,3,0.7222222222222222
26,Auburn,Win 13-4,4.91,Counts,0.022000000000000002,2022-02-05,Warm Up 2022,1,13,4,600,9,1617.76,1994.31,2217.76,1989.3999999999999,2217.76,48.79072000000001,Pittsburgh,4,0.7647058823529411
13,Minnesota,Win 11-10,-0.89,Counts,0.022000000000000002,2022-02-05,Warm Up 2022,1,11,10,125,1,1834.48,2000.12,1959.48,2001.01,1959.48,43.108560000000004,Pittsburgh,5,0.5238095238095238
7,Massachusetts,Loss 10-12,-6.76,Counts,0.022000000000000002,2022-02-05,Warm Up 2022,0,10,12,-238.12,-2,1936.21,2005.99,1698.0900000000001,2012.75,1698.0900000000001,37.357980000000005,Pittsburgh,6,0.45454545454545453
47,Florida,Win 14-12,-6.77,Counts,0.022000000000000002,2022-02-05,Warm Up 2022,1,14,12,220.96,2,1476.89,2005.99,1697.8500000000001,2012.76,1697.8500000000001,37.352700000000006,Pittsburgh,7,0.5384615384615384
1,Brown,Loss 12-14,-0.23,Counts,0.022000000000000002,2022-02-05,Warm Up 2022,0,12,14,-220.96,-2,2209.79,1999.46,1988.83,1999.69,1988.83,43.75426,Pittsburgh,8,0.46153846153846156
25,Maryland,Win 11-7,3.48,Counts,0.0269,2022-03-05,Smoky Mountain Invite 2022,1,11,7,466.89,4,1657.91,1995.75,2124.8,1992.27,2124.8,57.157120000000006,Pittsburgh,9,0.6111111111111112
29,UCLA,Win 13-7,4.43,Counts,0.0277,2022-03-05,Smoky Mountain Invite 2022,1,13,7,557.53,6,1597.35,1994.79,2154.88,1990.36,2154.88,59.690176,Pittsburgh,10,0.65
8,Georgia,Win 9-6,8.81,Counts,0.0246,2022-03-05,Smoky Mountain Invite 2022,1,9,6,418.57,3,1930.07,1990.41,2348.64,1981.6000000000001,2348.64,57.776543999999994,Pittsburgh,11,0.6
52,Indiana,Win 15-6,1.2,Counts,0.0277,2022-03-05,Smoky Mountain Invite 2022,1,15,6,600,9,1441.23,1998.03,2041.23,1996.83,2041.23,56.542071,Pittsburgh,12,0.7142857142857143
7,Massachusetts,Loss 11-14,-10.71,Counts,0.0277,2022-03-06,Smoky Mountain Invite 2022,0,11,14,-313.34,-3,1936.21,2009.94,1622.8700000000001,2020.65,1622.8700000000001,44.953499,Pittsburgh,13,0.44
2,North Carolina,Loss 11-15,-5.73,Counts,0.0277,2022-03-06,Smoky Mountain Invite 2022,0,11,15,-381.16,-4,2179.26,2004.95,1798.1000000000001,2010.68,1798.1000000000001,49.80737,Pittsburgh,14,0.4230769230769231
14,North Carolina State,Win 13-12,-1.33,Counts,0.0277,2022-03-06,Smoky Mountain Invite 2022,1,13,12,125,1,1827.64,2000.55,1952.64,2001.8799999999999,1952.64,54.088128,Pittsburgh,15,0.52
8,Georgia,Win 11-9,6.51,Counts,0.0349,2022-04-01,Easterns 2022,1,11,9,249.21,2,1930.07,1992.72,2179.2799999999997,1986.21,2179.2799999999997,76.056872,Pittsburgh,16,0.55
49,Illinois,Win 15-7,2.06,Counts,0.0349,2022-04-01,Easterns 2022,1,15,7,600,8,1456.25,1997.16,2056.25,1995.1000000000001,2056.25,71.763125,Pittsburgh,17,0.6818181818181818
10,California,Win 13-10,6.45,Counts,0.0349,2022-04-01,Easterns 2022,1,13,10,328.14,3,1849.7,1992.77,2177.84,1986.32,2177.84,76.00661600000001,Pittsburgh,18,0.5652173913043478
22,Carleton College,Win 15-6,9.89,Counts,0.0349,2022-04-03,Easterns 2022,1,15,6,600,9,1672.93,1989.33,2272.9300000000003,1979.4399999999998,2272.9300000000003,79.32525700000001,Pittsburgh,19,0.7142857142857143
1,Brown,Loss 10-15,-8.78,Counts,0.0349,2022-04-03,Easterns 2022,0,10,15,-453.6,-5,2209.79,2008,1756.19,2016.78,1756.19,61.291031000000004,Pittsburgh,20,0.4
2,North Carolina,Loss 10-11,1.99,Counts,0.0349,2022-04-03,Easterns 2022,0,10,11,-125,-1,2179.26,1997.23,2054.26,1995.24,2054.26,71.69367400000002,Pittsburgh,21,0.47619047619047616
62,Carnegie Mellon,Win 11-7,-5.84,Counts,0.0381,2022-04-16,West Penn D I College Mens CC 2022,1,11,7,466.89,4,1384.97,2005.06,1851.8600000000001,2010.8999999999999,1851.8600000000001,70.55586600000001,Pittsburgh,22,0.6111111111111112
51,Penn State,Win 12-7,-1.19,Counts,0.0391,2022-04-16,West Penn D I College Mens CC 2022,1,12,7,520.51,5,1449.51,2000.41,1970.02,2001.6000000000001,1970.02,77.027782,Pittsburgh,23,0.631578947368421
179,West Virginia,Win 13-4,0,Ignored,0,2022-04-16,West Penn D I College Mens CC 2022,1,13,4,600,9,828.6,1999.22,1428.6,1999.22,0,0,Pittsburgh,24,0.7647058823529411
170,Ohio,Win 13-1,0,Ignored,0,2022-05-07,Ohio Valley D I College Mens Regionals 2022,1,13,1,600,12,879.22,1999.22,1479.22,1999.22,0,0,Pittsburgh,25,0.9285714285714286
100,Lehigh,Win 13-4,0,Ignored,0,2022-05-07,Ohio Valley D I College Mens Regionals 2022,1,13,4,600,9,1154.27,1999.22,1754.27,1999.22,0,0,Pittsburgh,26,0.7647058823529411
46,Cincinnati,Win 13-4,4.06,Counts,0.04650000000000001,2022-05-08,Ohio Valley D I College Mens Regionals 2022,1,13,4,600,9,1482.34,1995.17,2082.34,1991.1100000000001,2082.34,96.82881000000002,Pittsburgh,27,0.7647058823529411
24,Ohio State,Win 13-7,10.78,Counts,0.04650000000000001,2022-05-08,Ohio Valley D I College Mens Regionals 2022,1,13,7,557.53,6,1662.49,1988.44,2220.02,1977.66,2220.02,103.23093000000001,Pittsburgh,28,0.65
119,Connecticut,Win 15-1,0,Ignored,0,2022-05-27,2022 D I College Championships,1,15,1,600,14,1080.53,1999.22,1680.53,1999.22,0,0,Pittsburgh,29,0.9375
8,Georgia,Win 15-10,22.53,Counts,0.0554,2022-05-27,2022 D I College Championships,1,15,10,453.6,5,1930.07,1976.7,2383.67,1954.17,2383.67,132.055318,Pittsburgh,30,0.6
16,Michigan,Loss 9-15,-41.42,Counts,0.0554,2022-05-28,2022 D I College Championships,0,9,15,-515.48,-6,1807.83,2040.64,1292.35,2082.06,1292.35,71.596189999999993,Pittsburgh,31,0.375
26,Auburn,Win 15-6,12.81,Counts,0.0554,2022-05-28,2022 D I College Championships,1,15,6,600,9,1617.76,1986.42,2217.76,1973.6100000000001,2217.76,122.863904,Pittsburgh,32,0.7142857142857143
10,California,Win 15-7,26.4,Counts,0.0554,2022-05-29,2022 D I College Championships,1,15,7,600,8,1849.7,1972.83,2449.7,1946.4299999999998,2449.7,135.71337999999997,Pittsburgh,33,0.6818181818181818
1,Brown,Loss 9-15,-17.87,Counts,0.0554,2022-05-29,2022 D I College Championships,0,9,15,-515.48,-6,2209.79,2017.09,1694.31,2034.9599999999998,1694.31,93.864774,Pittsburgh,34,0.375
4,Brigham Young,Loss 9-13,-7.12,Counts,0.0191,2022-01-28,Santa Barbara Invite 2022,0,9,13,-418.57,-4,2039.12,1992.78,1620.55,1999.8999999999999,1620.55,30.952505,Cal Poly-SLO,1,0.4090909090909091
169,Kansas,Win 15-2,0,Ignored,0,2022-01-29,Santa Barbara Invite 2022,1,15,2,600,13,889.88,1985.66,1489.88,1985.66,0,0,Cal Poly-SLO,2,0.8823529411764706
45,Utah,Win 12-9,-3,Counts,0.0191,2022-01-29,Santa Barbara Invite 2022,1,12,9,345.37,3,1486.48,1988.66,1831.85,1991.66,1831.85,34.988335,Cal Poly-SLO,3,0.5714285714285714
63,California-Santa Barbara,Win 13-7,-1.02,Counts,0.0191,2022-01-29,Santa Barbara Invite 2022,1,13,7,557.53,6,1375.9,1986.68,1933.43,1987.7,1933.43,36.928513,Cal Poly-SLO,4,0.65
29,UCLA,Win 11-5,3.78,Counts,0.0176,2022-01-30,Santa Barbara Invite 2022,1,11,5,600,6,1597.35,1981.87,2197.35,1978.09,2197.35,38.67336,Cal Poly-SLO,5,0.6875
45,Utah,Win 12-7,0.42,Counts,0.0191,2022-01-30,Santa Barbara Invite 2022,1,12,7,520.51,5,1486.48,1985.24,2006.99,1984.82,2006.99,38.333509,Cal Poly-SLO,6,0.631578947368421
10,California,Win 13-10,3.75,Counts,0.0191,2022-01-30,Santa Barbara Invite 2022,1,13,10,328.14,3,1849.7,1981.91,2177.84,1978.16,2177.84,41.596744,Cal Poly-SLO,7,0.5652173913043478
226,San Diego State,Win 15-1,0,Ignored,0,2022-02-19,Presidents Day Invite 2022,1,15,1,600,14,680.1,1985.66,1280.1,1985.66,0,0,Cal Poly-SLO,8,0.9375
19,Oregon,Win 12-6,6.85,Counts,0.022099999999999998,2022-02-19,Presidents Day Invite 2022,1,12,6,579.31,6,1709,1978.8,2288.31,1971.95,2288.31,50.571650999999996,Cal Poly-SLO,9,0.6666666666666666
63,California-Santa Barbara,Win 14-7,-0.63,Counts,0.022799999999999997,2022-02-19,Presidents Day Invite 2022,1,14,7,582.89,7,1375.9,1986.28,1958.79,1986.91,1958.79,44.660411999999994,Cal Poly-SLO,10,0.6666666666666666
45,Utah,Win 11-7,-0.73,Counts,0.022099999999999998,2022-02-19,Presidents Day Invite 2022,1,11,7,466.89,4,1486.48,1986.39,1953.37,1987.1200000000001,1953.37,43.16947699999999,Cal Poly-SLO,11,0.6111111111111112
29,UCLA,Win 12-7,3.08,Counts,0.022799999999999997,2022-02-20,Presidents Day Invite 2022,1,12,7,520.51,5,1597.35,1982.58,2117.8599999999997,1979.5,2117.8599999999997,48.287207999999985,Cal Poly-SLO,12,0.631578947368421
85,Cornell,Win 14-9,-6.51,Counts,0.022799999999999997,2022-02-20,Presidents Day Invite 2022,1,14,9,473.87,5,1232.33,1992.16,1706.1999999999998,1998.67,1706.1999999999998,38.90135999999999,Cal Poly-SLO,13,0.6086956521739131
71,Southern California,Win 14-4,0,Ignored,0,2022-02-21,Presidents Day Invite 2022,1,14,4,600,10,1291.65,1985.66,1891.65,1985.66,0,0,Cal Poly-SLO,14,0.7777777777777778
3,Colorado,Loss 10-11,0.8,Counts,0.022799999999999997,2022-02-21,Presidents Day Invite 2022,0,10,11,-125,-1,2144.95,1984.86,2019.9499999999998,1984.06,2019.9499999999998,46.05485999999999,Cal Poly-SLO,15,0.47619047619047616
10,California,Win 12-10,2.38,Counts,0.022799999999999997,2022-02-21,Presidents Day Invite 2022,1,12,10,238.12,2,1849.7,1983.28,2087.82,1980.8999999999999,2087.82,47.602295999999996,Cal Poly-SLO,16,0.5454545454545454
22,Carleton College,Loss 9-12,-21.88,Counts,0.0322,2022-04-02,Easterns 2022,0,9,12,-345.37,-3,1672.93,2007.54,1327.56,2029.42,1327.56,42.747431999999996,Cal Poly-SLO,17,0.42857142857142855
14,North Carolina State,Loss 11-13,-12.86,Counts,0.0322,2022-04-02,Easterns 2022,0,11,13,-228.84,-2,1827.64,1998.52,1598.8000000000002,2011.3799999999999,1598.8000000000002,51.48136,Cal Poly-SLO,18,0.4583333333333333
69,Virginia Tech,Win 13-10,-10.89,Counts,0.0322,2022-04-02,Easterns 2022,1,13,10,328.14,3,1329.97,1996.55,1658.1100000000001,2007.44,1658.1100000000001,53.391142,Cal Poly-SLO,19,0.5652173913043478
12,Northeastern,Loss 9-13,-18.77,Counts,0.0322,2022-04-02,Easterns 2022,0,9,13,-418.57,-4,1839.64,2004.43,1421.0700000000002,2023.2,1421.0700000000002,45.75845400000001,Cal Poly-SLO,20,0.4090909090909091
24,Ohio State,Win 13-11,-3.14,Counts,0.0322,2022-04-03,Easterns 2022,1,13,11,228.84,2,1662.49,1988.79,1891.33,1991.93,1891.33,60.900825999999995,Cal Poly-SLO,21,0.5416666666666666
18,Tufts,Win 14-9,6.78,Counts,0.0322,2022-04-03,Easterns 2022,1,14,9,473.87,5,1715.78,1978.88,2189.65,1972.1000000000001,2189.65,70.50673,Cal Poly-SLO,22,0.6086956521739131
10,California,Win 14-9,11.23,Counts,0.0322,2022-04-03,Easterns 2022,1,14,9,473.87,5,1849.7,1974.42,2323.57,1963.19,2323.57,74.818954,Cal Poly-SLO,23,0.6086956521739131
167,Loyola Marymount,Win 13-4,0,Ignored,0,2022-04-09,SoCal D I College Mens CC 2022,1,13,4,600,9,896.64,1985.66,1496.6399999999999,1985.66,0,0,Cal Poly-SLO,24,0.7647058823529411
244,California-Irvine,Win 13-4,0,Ignored,0,2022-04-09,SoCal D I College Mens CC 2022,1,13,4,600,9,622.19,1985.66,1222.19,1985.66,0,0,Cal Poly-SLO,25,0.7647058823529411
63,California-Santa Barbara,Win 13-4,0,Ignored,0,2022-04-09,SoCal D I College Mens CC 2022,1,13,4,600,9,1375.9,1985.66,1975.9,1985.66,0,0,Cal Poly-SLO,26,0.7647058823529411
29,UCLA,Win 13-7,5.97,Counts,0.0341,2022-04-10,SoCal D I College Mens CC 2022,1,13,7,557.53,6,1597.35,1979.68,2154.88,1973.71,2154.88,73.481408,Cal Poly-SLO,27,0.65
61,California-San Diego,Win 13-5,0.39,Counts,0.0341,2022-04-10,SoCal D I College Mens CC 2022,1,13,5,600,8,1396.69,1985.27,1996.69,1984.8799999999999,1996.69,68.087129,Cal Poly-SLO,28,0.7222222222222222
36,California-Santa Cruz,Win 13-7,4.31,Counts,0.043,2022-05-07,Southwest D I College Mens Regionals 2022,1,13,7,557.53,6,1524.13,1981.35,2081.66,1977.04,2081.66,89.51137999999999,Cal Poly-SLO,29,0.65
208,Nevada-Reno,Win 13-1,0,Ignored,0,2022-05-07,Southwest D I College Mens Regionals 2022,1,13,1,600,12,722.46,1985.66,1322.46,1985.66,0,0,Cal Poly-SLO,30,0.9285714285714286
63,California-Santa Barbara,Win 13-6,-0.44,Counts,0.043,2022-05-07,Southwest D I College Mens Regionals 2022,1,13,6,600,7,1375.9,1986.1,1975.9,1986.54,1975.9,84.9637,Cal Poly-SLO,31,0.6842105263157895
10,California,Win 13-7,18.92,Counts,0.043,2022-05-08,Southwest D I College Mens Regionals 2022,1,13,7,557.53,6,1849.7,1966.74,2407.23,1947.82,2407.23,103.51088999999999,Cal Poly-SLO,32,0.65
1,Brown,Loss 11-15,-8.45,Counts,0.051100000000000007,2022-05-27,2022 D I College Championships,0,11,15,-381.16,-4,2209.79,1994.11,1828.6299999999999,2002.56,1828.6299999999999,93.442993,Cal Poly-SLO,33,0.4230769230769231
15,Utah State,Win 15-12,7.46,Counts,0.051100000000000007,2022-05-27,2022 D I College Championships,1,15,12,300.49,3,1823.82,1978.19,2124.31,1970.73,2124.31,108.55224100000001,Cal Poly-SLO,34,0.5555555555555556
17,Texas,Win 15-8,18.78,Counts,0.051100000000000007,2022-05-28,2022 D I College Championships,1,15,8,564.81,7,1769.66,1966.88,2334.4700000000003,1948.1000000000001,2334.4700000000003,119.29141700000002,Cal Poly-SLO,35,0.6521739130434783
27,William & Mary,Win 15-5,12.38,Counts,0.051100000000000007,2022-05-28,2022 D I College Championships,1,15,5,600,10,1615.6,1973.28,2215.6,1960.8999999999999,2215.6,113.21716,Cal Poly-SLO,36,0.75
26,Auburn,Win 15-8,10.6,Counts,0.051100000000000007,2022-05-28,2022 D I College Championships,1,15,8,564.81,7,1617.76,1975.06,2182.5699999999997,1964.46,2182.5699999999997,111.529327,Cal Poly-SLO,37,0.6521739130434783
3,Colorado,Loss 8-15,-21.83,Counts,0.051100000000000007,2022-05-29,2022 D I College Championships,0,8,15,-564.81,-7,2144.95,2007.49,1580.1399999999999,2029.32,1580.1399999999999,80.745154,Cal Poly-SLO,38,0.34782608695652173
72,Texas A&M,Win 13-4,0,Ignored,0,2022-02-05,Warm Up 2022,1,13,4,600,9,1289.26,1936.21,1889.26,1936.21,0,0,Massachusetts,1,0.7647058823529411
114,Florida State,Win 13-4,0,Ignored,0,2022-02-05,Warm Up 2022,1,13,4,600,9,1097.48,1936.21,1697.48,1936.21,0,0,Massachusetts,2,0.7647058823529411
158,South Florida,Win 13-6,-17.42,Counts,0.039900000000000005,2022-02-05,Warm Up 2022,1,13,6,600,7,917.32,1953.63,1517.3200000000002,1971.0500000000002,1517.3200000000002,60.54106800000002,Massachusetts,3,0.6842105263157895
69,Virginia Tech,Win 12-5,0,Ignored,0,2022-02-05,Warm Up 2022,1,12,5,600,7,1329.97,1936.21,1929.97,1936.21,0,0,Massachusetts,4,0.7058823529411765
26,Auburn,Win 13-5,11.71,Counts,0.039900000000000005,2022-02-05,Warm Up 2022,1,13,5,600,8,1617.76,1924.5,2217.76,1912.79,2217.76,88.48862400000002,Massachusetts,5,0.7222222222222222
5,Pittsburgh,Win 12-10,12.52,Counts,0.039900000000000005,2022-02-05,Warm Up 2022,1,12,10,238.12,2,1999.22,1923.68,2237.34,1911.16,2237.34,89.26986600000002,Massachusetts,6,0.5454545454545454
26,Auburn,Win 13-6,11.71,Counts,0.039900000000000005,2022-02-05,Warm Up 2022,1,13,6,600,7,1617.76,1924.5,2217.76,1912.79,2217.76,88.48862400000002,Massachusetts,7,0.6842105263157895
40,Colorado State,Win 13-5,9.18,Counts,0.050300000000000004,2022-03-05,Smoky Mountain Invite 2022,1,13,5,600,8,1509.55,1927.03,2109.55,1917.85,2109.55,106.11036500000002,Massachusetts,8,0.7222222222222222
22,Carleton College,Win 13-11,-1.82,Counts,0.050300000000000004,2022-03-05,Smoky Mountain Invite 2022,1,13,11,228.84,2,1672.93,1938.03,1901.77,1939.85,1901.77,95.65903100000001,Massachusetts,9,0.5416666666666666
2,North Carolina,Win 13-10,30.26,Counts,0.050300000000000004,2022-03-05,Smoky Mountain Invite 2022,1,13,10,328.14,3,2179.26,1905.95,2507.4,1875.69,2507.4,126.12222000000001,Massachusetts,10,0.5652173913043478
134,Tennessee,Win 15-5,0,Ignored,0,2022-03-05,Smoky Mountain Invite 2022,1,15,5,600,10,1017.86,1936.21,1617.8600000000001,1936.21,0,0,Massachusetts,11,0.75
13,Minnesota,Loss 12-15,-21.31,Counts,0.050300000000000004,2022-03-06,Smoky Mountain Invite 2022,0,12,15,-300.49,-3,1834.48,1957.52,1533.99,1978.83,1533.99,77.15969700000001,Massachusetts,12,0.4444444444444444
17,Texas,Win 13-10,8.56,Counts,0.050300000000000004,2022-03-06,Smoky Mountain Invite 2022,1,13,10,328.14,3,1769.66,1927.65,2097.8,1919.0900000000001,2097.8,105.51934000000001,Massachusetts,13,0.5652173913043478
5,Pittsburgh,Win 14-11,19.94,Counts,0.050300000000000004,2022-03-06,Smoky Mountain Invite 2022,1,14,11,313.34,3,1999.22,1916.27,2312.56,1896.33,2312.56,116.321768,Massachusetts,14,0.56
156,Rhode Island,Win 13-1,0,Ignored,0,2022-04-16,Greater New England D I College Mens CC 2022,1,13,1,600,12,934.93,1936.21,1534.9299999999998,1936.21,0,0,Massachusetts,15,0.9285714285714286
56,Dartmouth,Win 13-7,3.13,Counts,0.0711,2022-04-16,Greater New England D I College Mens CC 2022,1,13,7,557.53,6,1419.57,1933.08,1977.1,1929.9499999999998,1977.1,140.57181,Massachusetts,16,0.65
20,McGill,Win 10-9,-9.58,Counts,0.0711,2022-04-16,Greater New England D I College Mens CC 2022,1,10,9,125,1,1686.18,1945.79,1811.18,1955.37,1811.18,128.774898,Massachusetts,17,0.5263157894736842
252,New Hampshire,Win 15-4,0,Ignored,0,2022-04-16,Greater New England D I College Mens CC 2022,1,15,4,600,11,602.58,1936.21,1202.58,1936.21,0,0,Massachusetts,18,0.7894736842105263
9,Vermont,Loss 9-12,-29.15,Counts,0.0711,2022-04-17,Greater New England D I College Mens CC 2022,0,9,12,-345.37,-3,1901.02,1965.36,1555.65,1994.51,1555.65,110.606715,Massachusetts,19,0.42857142857142855
20,McGill,Win 15-7,26.81,Counts,0.0711,2022-04-17,Greater New England D I College Mens CC 2022,1,15,7,600,8,1686.18,1909.4,2286.1800000000003,1882.5900000000001,2286.1800000000003,162.54739800000002,Massachusetts,20,0.6818181818181818
75,Boston College,Win 13-5,0,Ignored,0,2022-05-07,New England D I College Mens Regionals 2022,1,13,5,600,8,1276.09,1936.21,1876.09,1936.21,0,0,Massachusetts,21,0.7222222222222222
18,Tufts,Win 13-6,35.08,Counts,0.08460000000000001,2022-05-07,New England D I College Mens Regionals 2022,1,13,6,600,7,1715.78,1901.13,2315.7799999999997,1866.0500000000002,2315.7799999999997,195.914988,Massachusetts,22,0.6842105263157895
9,Vermont,Loss 8-11,-37.05,Counts,0.08460000000000001,2022-05-07,New England D I College Mens Regionals 2022,0,8,11,-365.61,-3,1901.02,1973.26,1535.4099999999999,2010.31,1535.4099999999999,129.895686,Massachusetts,23,0.42105263157894735
185,Northeastern-B,Win 13-2,0,Ignored,0,2022-05-07,New England D I College Mens Regionals 2022,1,13,2,600,11,810.14,1936.21,1410.1399999999999,1936.21,0,0,Massachusetts,24,0.8666666666666667
20,McGill,Loss 9-12,-55.03,Counts,0.08460000000000001,2022-05-08,New England D I College Mens Regionals 2022,0,9,12,-345.37,-3,1686.18,1991.24,1340.81,2046.27,1340.81,113.43252600000001,Massachusetts,25,0.42857142857142855
33,Purdue,Win 11-9,-2.14,Counts,0.0227,2022-02-12,Queen City Tune Up 2022,1,11,9,249.21,2,1588.79,1932.21,1838,1934.3500000000001,1838,41.7226,Georgia,1,0.55
41,North Carolina-Charlotte,Win 11-6,2.75,Counts,0.0215,2022-02-12,Queen City Tune Up 2022,1,11,6,546.69,5,1508.52,1927.32,2055.21,1924.57,2055.21,44.187014999999995,Georgia,2,0.6470588235294118
27,William & Mary,Win 11-8,1.19,Counts,0.0227,2022-02-12,Queen City Tune Up 2022,1,11,8,365.61,3,1615.6,1928.88,1981.21,1927.69,1981.21,44.97346700000001,Georgia,3,0.5789473684210527
16,Michigan,Win 13-12,0.06,Counts,0.0227,2022-02-13,Queen City Tune Up 2022,1,13,12,125,1,1807.83,1930,1932.83,1929.94,1932.83,43.875241,Georgia,4,0.52
